,Unnamed: 0,FILENAME,NOBS,BANDS,RA,DEC,BRIGHTEST,RISE_z,RISE_i,RISE_r,MAX_r-i,MIN_r-i,MAX_i-z,MIN_i-z,MAX_SNR_z,MAX_SNR_i,MAX_SNR_r,CUT_1,CUT_2,CUT_3,CCD,MAG_r,MAG_i,MAG_z,EXPNUM_1,EXPNUM_2,EXPNUM_3,EXPNUM_4
4734,4734,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008102.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,4.1102,4.1102,0.0,0.0,0.0,0.24875393176869104,1.5679890143423862,True,True,False,-1,25.72295135754035,27.469911602126174,99.9,0,0,0,0
4735,4735,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008111.DAT,4,iz,77.002256,5.893483,i,4.629999999999996,14.379999999999995,0.0,0.0,0.0,128.17999999999998,118.42999999999998,58.78540145985402,80.98304251658884,0.0,True,True,True,-1,99.9,21.205295552629096,21.740174839311575,0,0,0,0
4736,4736,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008115.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,5.6263,5.6263,0.0,0.0,0.0,-1.6966610210500843,-0.4234647112740604,True,True,False,-1,27.5,27.5,99.9,0,0,0,0
4737,4737,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008120.DAT,4,iz,77.002256,5.893483,i,0.6881000000000002,0.3449999999999989,0.0,0.0,0.0,8.4985,8.1554,0.7397251908396947,2.7404145077720212,0.0,True,True,False,-1,99.9,24.938991093292586,26.53929571778604,0,0,0,0
4738,4738,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008124.DAT,4,ir,77.390969,6.614503,i,0.0,0.8799999999999955,0.44999999999998863,-7.670000000000017,-8.100000000000023,0.0,0.0,0.0,83.23614457831323,87.59542975850428,True,True,False,-1,21.17986258421133,21.154099868508872,99.9,0,0,0,0
4739,4739,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008125.DAT,4,ir,77.390969,6.614503,i,0.0,-4.940999999999988,-2.805,-63.65800000000001,-65.794,0.0,0.0,0.0,21.87471754958574,5.873623348017619,True,True,False,-1,24.33042864488165,22.71300539047401,99.9,0,0,0,0
4740,4740,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008127.DAT,4,ir,77.390969,6.614503,r,0.0,3.5316,2.6878,3.1035,2.2597,0.0,0.0,0.0,0.5082951653944021,1.1760497237569059,True,True,False,-1,25.927164363073764,26.74872867664177,99.9,0,0,0,0
4741,4741,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008129.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,52.94,52.94,0.0,0.0,0.0,65.57955865272939,95.02834467120181,True,True,False,-1,21.186545648306502,21.373145886620215,99.9,0,0,0,0
4742,4742,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008130.DAT,4,ir,77.390969,6.614503,r,0.0,2.0764000000000005,-7.4269,6.523,-2.9803000000000006,0.0,0.0,0.0,1.2865971515768058,2.6229304635761586,True,True,True,-1,26.705572692624397,25.739859763169346,99.9,0,0,0,0
4743,4743,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008143.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,12.188999999999993,12.188999999999993,0.0,0.0,0.0,16.364159080019164,24.150315031503148,True,True,False,-1,22.73560471502932,22.913884656350323,99.9,0,0,0,0
4744,4744,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008153.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,9.116999999999996,9.116999999999996,5.731974444782478,6.840714460484463,0.0,True,True,False,-1,99.9,23.88373474862765,24.312240126077015,0,0,0,0
4745,4745,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008154.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-14.6312,-14.6312,0.0,0.0,0.0,1.5424945612762877,-2.520592728383746,True,True,False,-1,27.5,25.487727094218222,99.9,0,0,0,0
4746,4746,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008176.DAT,4,iz,77.002256,5.893483,z,-2.244000000000007,2.8960000000000012,0.0,0.0,0.0,-30.492999999999995,-35.633,16.490947495473748,5.6654601861427105,0.0,True,True,False,-1,99.9,24.148195856717482,23.201526751131624,0,0,0,0
4747,4747,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008189.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-11.19,-11.19,10.83848484848485,6.016401468788249,0.0,True,True,False,-1,99.9,24.02367782630098,23.61629371323427,0,0,0,0
4748,4748,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008208.DAT,4,ir,77.390969,6.614503,r,0.0,-8.400000000000006,-11.659999999999995,4.889999999999986,1.6299999999999957,0.0,0.0,0.0,39.121151936444896,43.56932153392329,True,True,True,-1,22.053924650130657,22.065723492960228,99.9,0,0,0,0
4749,4749,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008233.DAT,4,ir,77.390969,6.614503,i,0.0,6.111999999999999,-0.2096,2.5923,-3.7293,0.0,0.0,0.0,2.0668954996186115,1.2733149171270717,True,True,False,-1,25.891417661551863,25.224893834867807,99.9,0,0,0,0
4750,4750,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008238.DAT,4,iz,77.002256,5.893483,i,4.1339999999999995,-4.190999999999995,0.0,0.0,0.0,16.879999999999995,8.555,13.627456909585726,14.857877152402981,0.0,True,True,False,-1,99.9,23.176662727354678,23.365377469090372,0,0,0,0
4751,4751,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008239.DAT,4,iz,77.002256,5.893483,i,1.9830000000000003,1.8010000000000022,0.0,0.0,0.0,23.772,23.590000000000003,6.83161094224924,11.863507597218645,0.0,True,True,False,-1,99.9,23.34154874185293,24.12070244144284,0,0,0,0
4752,4752,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008243.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,29.311,29.311,0.0,0.0,0.0,7.028915662650603,17.630690382876093,True,True,False,-1,23.08246302434365,23.837658927195672,99.9,0,0,0,0
4753,4753,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008253.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-9.4666,-9.4666,0.0,0.0,0.0,1.3711073500967117,-1.1597005805071798,True,True,False,-1,27.5,25.615870027363872,99.9,0,0,0,0
4754,4754,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008271.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,6.5675,6.5675,0.0,0.0,0.0,-0.7424631018630534,1.0683664122137404,True,True,False,-1,26.140171174136263,27.5,99.9,0,0,0,0
4755,4755,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008281.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,9.769999999999996,9.769999999999996,0.0,0.0,0.0,17.615513526454393,24.992503748125934,True,True,False,-1,22.69773598958994,22.83310054126223,99.9,0,0,0,0
4756,4756,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008295.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-11.798,-11.798,8.395384148193136,3.8843137254901965,0.0,True,True,False,-1,99.9,24.500063843673768,23.895919240789212,0,0,0,0
4757,4757,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008315.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,18.52,18.52,0.0,0.0,0.0,24.877234803337306,36.51708766716196,True,True,False,-1,22.276296993281406,22.453664823929547,99.9,0,0,0,0
4758,4758,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008324.DAT,4,ir,77.390969,6.614503,i,0.0,4.008999999999997,3.2010000000000005,-8.584,-9.391999999999996,0.0,0.0,0.0,8.402380349455559,6.548031929534821,True,True,False,-1,24.059059534210096,23.69777632366209,99.9,0,0,0,0
4759,4759,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008350.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,16.654,16.654,7.395928289273777,10.01074481074481,0.0,True,True,False,-1,99.9,23.46819925805285,24.034198565264887,0,0,0,0
4760,4760,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008351.DAT,4,ir,77.390969,6.614503,r,0.0,-0.08699999999999974,-9.32,5.300000000000002,-3.9330000000000003,0.0,0.0,0.0,4.497842091901497,6.335535370217451,True,True,True,-1,24.658436360597676,24.38436921925169,99.9,0,0,0,0
4761,4761,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008383.DAT,4,iz,77.002256,5.893483,i,5.627999999999999,1.2910000000000041,0.0,0.0,0.0,9.753999999999998,5.4170000000000025,11.718655360387645,11.363214837712519,0.0,True,True,False,-1,99.9,23.388608128095754,23.530862872510706,0,0,0,0
4762,4762,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008397.DAT,4,ir,77.390969,6.614503,r,0.0,-4.3323,11.8437,4.9973,-11.1787,0.0,0.0,0.0,0.9370897990333248,1.2012983425414363,True,True,True,-1,25.9041013789963,27.5,99.9,0,0,0,0
4763,4763,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008455.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-21.39,-21.39,0.0,0.0,0.0,8.948014440433212,4.806392694063927,True,True,False,-1,24.50411343815765,23.57425573896023,99.9,0,0,0,0
4764,4764,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008457.DAT,4,ir,77.390969,6.614503,r,0.0,5.939999999999998,-0.19999999999998866,32.24000000000001,26.100000000000023,0.0,0.0,0.0,40.014888337468975,50.06940736785905,True,True,False,-1,21.818307805679282,21.981183361341664,99.9,0,0,0,0
4765,4765,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008470.DAT,4,iz,77.002256,5.893483,i,-5.9579999999999975,-0.30400000000000205,0.0,0.0,0.0,20.475,14.821000000000005,10.428744693753789,12.66795366795367,0.0,True,True,False,-1,99.9,23.27648364451895,23.8653287361095,0,0,0,0
4766,4766,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008477.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-2.3960000000000043,-2.3960000000000043,9.710949347892024,7.245841487279843,0.0,True,True,False,-1,99.9,23.821000709645823,23.736548409999013,0,0,0,0
4767,4767,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008481.DAT,4,iz,77.002256,5.893483,i,-3.376000000000001,8.197000000000001,0.0,0.0,0.0,7.533999999999999,-4.0390000000000015,4.848706240487061,5.1955509570615614,0.0,True,True,True,-1,99.9,24.24276635410874,24.7532176735528,0,0,0,0
4768,4768,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008493.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-30.163,-30.163,0.0,0.0,0.0,14.237284069097885,8.855235204855841,True,True,False,-1,23.837361200120448,23.06661284833314,99.9,0,0,0,0
4769,4769,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008498.DAT,4,ir,77.390969,6.614503,i,0.0,-2.2426999999999992,1.6796,-6.6443,-10.5666,0.0,0.0,0.0,3.0025406504065035,0.8098922354241502,True,True,False,-1,26.332460453903913,25.047119026086715,99.9,0,0,0,0
4770,4770,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008510.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-33.77800000000001,-33.77800000000001,19.618001204093922,7.677427243824894,0.0,True,True,False,-1,99.9,23.75791794990327,22.96486403757737,0,0,0,0
4771,4771,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008522.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,36.423,36.423,16.723898611949306,22.26030053320407,0.0,True,True,False,-1,99.9,22.59234938243885,23.140774924813595,0,0,0,0
4772,4772,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008525.DAT,4,iz,77.002256,5.893483,z,-1.3399999999999752,-1.460000000000008,0.0,0.0,0.0,-7.049999999999982,-7.170000000000017,63.722012212852576,53.142069656727635,0.0,True,True,False,-1,99.9,21.691199430614155,21.65485531145061,0,0,0,0
4773,4773,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008584.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-8.3697,-8.3697,0.0,0.0,0.0,1.3752659574468085,-0.8193095019859455,True,True,False,-1,27.5,25.612581942674264,99.9,0,0,0,0
4774,4774,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008587.DAT,4,iz,77.002256,5.893483,i,-1.7560000000000002,0.6960000000000051,0.0,0.0,0.0,20.967000000000006,18.515,12.426279140175595,15.481757451181913,0.0,True,True,False,-1,99.9,23.05001727303161,23.514350197191128,0,0,0,0
4775,4775,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008594.DAT,4,iz,77.002256,5.893483,z,4.1412,2.93978,0.0,0.0,0.0,-0.5824800000000001,-1.7839,1.6448886176380837,0.9352697095435684,0.0,True,True,False,-1,99.9,26.107315264084967,25.670967658128294,0,0,0,0
4776,4776,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008602.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-2.765699999999999,-2.765699999999999,0.0,0.0,0.0,2.635419183377627,2.48316559926807,True,True,False,-1,25.223132250609947,24.90563717682602,99.9,0,0,0,0
4777,4777,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008615.DAT,4,ir,77.390969,6.614503,r,0.0,1.7600900000000002,4.66648,2.5859000000000005,-0.32049000000000005,0.0,0.0,0.0,0.6261577608142493,1.3937310135321737,True,True,False,-1,25.74248127760356,26.522309204696654,99.9,0,0,0,0
4778,4778,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008635.DAT,4,iz,77.002256,5.893483,i,-4.143000000000002,-6.859000000000003,0.0,0.0,0.0,4.893000000000002,2.177,12.217075386012715,11.65533230293663,0.0,True,True,False,-1,99.9,23.5395395682579,23.602928687957476,0,0,0,0
4779,4779,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008639.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-10.9289,-10.9289,4.59774665042631,1.0238399214338323,0.0,True,True,False,-1,99.9,25.94963382603835,24.552629537207995,0,0,0,0
4780,4780,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008646.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,18.59999999999997,18.59999999999997,0.0,0.0,0.0,65.6445993031359,86.0079954311822,True,True,False,-1,21.302862581178342,21.37206960621865,99.9,0,0,0,0
4781,4781,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008660.DAT,4,ir,77.390969,6.614503,i,0.0,4.490000000000066,-5.810000000000002,-65.39999999999998,-75.70000000000005,0.0,0.0,0.0,120.5301430917195,113.04558186911129,True,True,False,-1,20.89601730250662,20.72297248800704,99.9,0,0,0,0
4782,4782,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008662.DAT,4,iz,77.002256,5.893483,z,-2.3970000000000056,-4.396999999999999,0.0,0.0,0.0,-31.907000000000004,-33.907,22.39080805046561,10.98479773254316,0.0,True,True,False,-1,99.9,23.54384726368763,22.85452955465172,0,0,0,0
4783,4783,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008683.DAT,4,ir,77.390969,6.614503,i,0.0,4.656000000000006,-0.8120000000000012,-24.224,-29.692000000000004,0.0,0.0,0.0,15.245083207261725,8.678757900522122,True,True,False,-1,23.779681259381363,23.046293727637572,99.9,0,0,0,0
4784,4784,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008701.DAT,4,iz,77.002256,5.893483,z,5.2258,-0.3670000000000009,0.0,0.0,0.0,3.5228,-2.0700000000000003,4.602923264311816,3.4730709476954944,0.0,True,True,False,-1,99.9,24.711306564533828,24.55140779188756,0,0,0,0
4785,4785,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008708.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-5.5388,-5.5388,0.9395725190839695,-0.6048402948402948,0.0,True,True,False,-1,99.9,27.5,26.2796459744102,0,0,0,0
4786,4786,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008709.DAT,4,iz,77.002256,5.893483,i,5.0264,-6.8291,0.0,0.0,0.0,8.8501,-3.0054,1.4332417582417585,2.207566727131381,0.0,True,True,False,-1,99.9,26.930347485112467,25.82084163459575,0,0,0,0
4787,4787,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008720.DAT,4,ir,77.390969,6.614503,r,0.0,4.355000000000004,10.164,18.009,12.200000000000005,0.0,0.0,0.0,16.598488664987403,22.837506804572676,True,True,True,-1,22.690530395672354,22.95285236756093,99.9,0,0,0,0
4788,4788,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008735.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-8.626000000000001,-8.626000000000001,0.0,0.0,0.0,8.061882976161813,7.552415679124887,True,True,False,-1,24.01146558131245,23.68800394778445,99.9,0,0,0,0
4789,4789,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008744.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-7.629460000000001,-7.629460000000001,0.0,0.0,0.0,1.9458675688738518,0.12909868622059273,True,True,False,-1,28.435330430057935,25.23524058445846,99.9,0,0,0,0
4790,4790,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008756.DAT,4,ir,77.390969,6.614503,r,0.0,-11.0274,-3.426000000000002,8.9924,1.3910000000000018,0.0,0.0,0.0,3.966226510919248,4.68724166437035,True,True,True,-1,24.66743081775031,25.84508988196908,99.9,0,0,0,0
4791,4791,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008758.DAT,4,iz,77.002256,5.893483,i,2.9700000000000064,3.421999999999997,0.0,0.0,0.0,5.337999999999994,4.886000000000003,16.581170790585393,15.490236382322712,0.0,True,True,False,-1,99.9,23.04942280805809,23.150080758101225,0,0,0,0
4792,4792,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008769.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,37.25400000000001,37.25400000000001,21.576795912233248,26.357263717669806,0.0,True,True,False,-1,99.9,22.406035392933454,22.859900613474803,0,0,0,0
4793,4793,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008770.DAT,4,iz,77.002256,5.893483,i,3.050000000000012,7.560000000000002,0.0,0.0,0.0,61.24000000000001,56.73000000000002,40.157037037037036,49.42727957799549,0.0,True,True,False,-1,99.9,21.765102785945764,22.169911404181253,0,0,0,0
4794,4794,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008779.DAT,4,iz,77.002256,5.893483,i,-1.3430000000000002,2.9119999999999986,0.0,0.0,0.0,8.919999999999998,4.664999999999999,7.92557715674362,8.688516129032259,0.0,True,True,False,-1,99.9,23.681956703740354,24.01614973163009,0,0,0,0
4795,4795,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008791.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-23.303,-23.303,0.0,0.0,0.0,6.949638554216867,1.6899603295697283,True,True,False,-1,25.64161762147611,23.849974213647762,99.9,0,0,0,0
4796,4796,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008795.DAT,2,iz,78.248609,5.883248,z,0.0,0.0,0.0,0.0,0.0,-55.53000000000002,-55.53000000000002,50.29688418577307,27.9111325766723,0.0,True,True,False,-1,99.9,22.34279327467409,21.91681152176514,0,0,0,0
4797,4797,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008799.DAT,4,iz,77.002256,5.893483,i,2.6199999999999903,-5.3700000000000045,0.0,0.0,0.0,16.299999999999994,8.310000000000002,32.248062015503876,30.98677517802645,0.0,True,True,False,-1,99.9,22.334464811321894,22.414833303506104,0,0,0,0
4798,4798,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008813.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-61.600000000000016,-61.600000000000016,0.0,0.0,0.0,80.0,81.97134670487104,True,True,False,-1,21.358781257210442,21.14705072755888,99.9,0,0,0,0
4799,4799,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008814.DAT,4,iz,77.002256,5.893483,z,0.2540000000000049,2.2592,0.0,0.0,0.0,-24.456999999999997,-26.4622,10.810548651106396,2.9026159026159037,0.0,True,True,False,-1,99.9,24.876276570166112,23.619424872159595,0,0,0,0
4800,4800,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008825.DAT,4,iz,77.002256,5.893483,i,12.376000000000005,13.629999999999981,0.0,0.0,0.0,39.903999999999975,38.65000000000001,27.017659383418135,33.06324612649225,0.0,True,True,True,-1,99.9,22.213722737877816,22.611189505527207,0,0,0,0
4801,4801,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008838.DAT,4,ir,77.390969,6.614503,r,0.0,-7.116999999999997,2.789000000000001,7.167999999999998,-2.7379999999999995,0.0,0.0,0.0,10.861694058154237,11.79621503017005,True,True,False,-1,23.416101637716764,23.61404970396847,99.9,0,0,0,0
4802,4802,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008847.DAT,2,ir,78.146505,5.819066,i,0.0,0.0,0.0,-9.6459,-9.6459,0.0,0.0,0.0,1.7773023930384335,-0.7006416131989001,True,True,False,-1,27.5,25.333882883657107,99.9,0,0,0,0
4803,4803,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008857.DAT,4,ir,77.390969,6.614503,r,0.0,-0.7099999999999795,3.829999999999984,117.76,113.22000000000004,0.0,0.0,0.0,73.84428813970409,107.7755049859371,True,True,False,-1,20.937980294037587,21.293709283484077,99.9,0,0,0,0
4804,4804,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008866.DAT,4,iz,77.002256,5.893483,z,8.125,-9.1049,0.0,0.0,0.0,-2.3149999999999995,-19.5449,6.27007299270073,2.6362694300518137,0.0,True,True,True,-1,99.9,27.425424951723357,24.21448898614288,0,0,0,0
4805,4805,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008871.DAT,4,ir,77.390969,6.614503,i,0.0,-4.417999999999992,-1.4239999999999997,-58.805,-61.79899999999999,0.0,0.0,0.0,18.514968553459124,3.2546206896551726,True,True,False,-1,24.960134390856084,22.90006430028307,99.9,0,0,0,0
4806,4806,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008879.DAT,4,iz,77.002256,5.893483,z,-0.02249999999999996,-4.1351,0.0,0.0,0.0,-5.2822,-9.3948,1.1808302808302809,-0.3668396471198753,0.0,True,True,False,-1,99.9,27.5,26.037505030881402,0,0,0,0
4807,4807,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008904.DAT,4,ir,77.390969,6.614503,i,0.0,6.110000000000013,-15.809999999999974,-30.65000000000001,-52.56999999999999,0.0,0.0,0.0,46.47974308300395,40.68529965063155,True,True,True,-1,22.16951092606644,21.81373944336029,99.9,0,0,0,0
4808,4808,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008912.DAT,4,iz,77.002256,5.893483,z,8.280000000000001,-4.299,0.0,0.0,0.0,-73.26899999999999,-85.84800000000001,37.309177309177315,11.352653271509528,0.0,True,True,True,-1,99.9,23.501056423143282,22.252353027329864,0,0,0,0
4809,4809,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008915.DAT,4,iz,77.002256,5.893483,z,-2.1978,0.8360000000000003,0.0,0.0,0.0,1.0734000000000004,-1.9604,1.6438510833079034,1.1054201244813278,0.0,True,True,False,-1,99.9,25.925839019998612,26.24082965613588,0,0,0,0
4810,4810,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008917.DAT,4,iz,77.002256,5.893483,i,2.289599999999999,-9.29106,0.0,0.0,0.0,2.8418,-8.738859999999999,2.7408356206160414,2.471347150259068,0.0,True,True,True,-1,99.9,29.012383308038988,25.115938983669828,0,0,0,0
4811,4811,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008919.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,6.7593200000000015,6.7593200000000015,0.0,0.0,0.0,-0.1240793612388096,1.9061641745498927,True,True,False,-1,25.510908139221502,27.5,99.9,0,0,0,0
4812,4812,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008923.DAT,2,iz,78.248609,5.883248,i,0.0,0.0,0.0,0.0,0.0,5.3761,5.3761,0.5088271227855834,1.7280981595092024,0.0,True,True,False,-1,99.9,25.38075994816459,26.94587767951943,0,0,0,0
4813,4813,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008933.DAT,4,iz,77.002256,5.893483,z,-2.2708,1.4996900000000002,0.0,0.0,0.0,-0.7405,-4.5109900000000005,1.1760378510378509,0.21831862999481055,0.0,True,True,False,-1,99.9,27.68749373079756,27.002052434872184,0,0,0,0
4814,4814,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008935.DAT,4,iz,77.002256,5.893483,z,-5.623000000000005,-5.673000000000003,0.0,0.0,0.0,-54.098,-54.148,28.69058295964125,10.791752577319588,0.0,True,True,False,-1,99.9,23.6032585667942,22.61021565936462,0,0,0,0
4815,4815,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00008966.DAT,4,ir,77.390969,6.614503,i,0.0,5.631999999999998,-4.6525099999999995,-10.797,-21.08151,0.0,0.0,0.0,5.47666159309995,1.4250207125103562,True,True,False,-1,28.23643127756449,24.164418684176002,99.9,0,0,0,0
4816,4816,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00009040.DAT,4,ir,77.390969,6.614503,i,0.0,-2.4415999999999998,1.3144,-1.2243000000000004,-4.9803,0.0,0.0,0.0,2.7506988564167725,1.976283821093319,True,True,False,-1,25.363005596820603,25.191579047240324,99.9,0,0,0,0
4817,4817,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00009062.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,10.755999999999998,10.755999999999998,0.0,0.0,0.0,9.416025024061598,15.072205438066465,True,True,False,-1,23.25498800297197,23.51864214273847,99.9,0,0,0,0
4818,4818,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00009067.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,3.4439999999999986,3.4439999999999986,0.0,0.0,0.0,6.606411183417691,9.361043689320386,True,True,False,-1,23.776721312033377,23.90522741115125,99.9,0,0,0,0
4819,4819,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00009124.DAT,2,ir,78.146505,5.819066,r,0.0,0.0,0.0,0.8269999999999982,0.8269999999999982,0.0,0.0,0.0,8.189019985552614,10.559563504092148,True,True,False,-1,23.64492929530175,23.671015344665904,99.9,0,0,0,0
4820,4820,RM_DES+LIGO_KN_SIGNAL/data/DES-0005_SN00009129.DAT,4,iz,77.002256,5.893483,z,12.3796,9.14627,0.0,0.0,0.0,1.5373299999999999,-1.6959999999999995,3.209082596769277,2.2889349572428093,0.0,True,True,True,-1,99.9,25.134729423907732,24.944032185783907,0,0,0,0
